2024-06-06 19:58:53,655 INFO    StreamThr :47457 [internal.py:wandb_internal():85] W&B internal server running at pid: 47457, started at: 2024-06-06 19:58:53.654819
2024-06-06 20:00:55,109 DEBUG   SenderThread:47457 [sender.py:send():378] send: stats
2024-06-06 20:00:55,476 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:00:55,476 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:00:57,743 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:02,765 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:07,789 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:10,487 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:01:10,488 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:01:13,694 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:18,711 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:23,731 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:25,128 DEBUG   SenderThread:47457 [sender.py:send():378] send: stats
2024-06-06 20:01:25,492 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:01:25,492 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:01:28,760 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:33,776 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:38,798 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:40,495 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:01:40,496 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:01:44,681 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:49,697 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:54,708 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:01:55,134 DEBUG   SenderThread:47457 [sender.py:send():378] send: stats
2024-06-06 20:01:55,499 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:01:55,499 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:01:59,768 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:04,786 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:09,811 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:10,502 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:02:10,503 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:02:15,794 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:20,816 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:25,136 DEBUG   SenderThread:47457 [sender.py:send():378] send: stats
2024-06-06 20:02:25,509 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: stop_status
2024-06-06 20:02:25,510 DEBUG   SenderThread:47457 [sender.py:send_request():405] send_request: stop_status
2024-06-06 20:02:26,776 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
2024-06-06 20:02:31,792 DEBUG   HandlerThread:47457 [handler.py:handle_request():158] handle_request: status_report
